well_id,dose_uM,time_h,metric_name,value
Scout1_A07,0.1519911082952934,0.0,mito_dysfunction,0.0
Scout1_A08,0.1519911082952934,0.0,cell_count,51770.03774500917
Scout1_A08,0.1519911082952934,0.0,viability,0.9518519234131753
Scout1_A08,0.1519911082952934,0.0,confluence,0.0
Scout1_A08,0.1519911082952934,0.0,er_stress,0.0
Scout1_A08,0.1519911082952934,0.0,mito_dysfunction,0.0
Scout1_A09,0.23101297000831597,0.0,cell_count,48401.982673144215
Scout1_A09,0.23101297000831597,0.0,viability,0.8986771642584703
Scout1_A09,0.23101297000831597,0.0,confluence,0.004840198267314422
Scout1_A09,0.23101297000831597,0.0,er_stress,0.0
Scout1_A09,0.23101297000831597,0.0,mito_dysfunction,0.0
Scout1_A10,0.23101297000831597,0.0,cell_count,51260.11534801653
Scout1_A10,0.23101297000831597,0.0,viability,0.9539786673706496
Scout1_A10,0.23101297000831597,0.0,confluence,0.005126011534801653
Scout1_A10,0.23101297000831597,0.0,er_stress,0.0
Scout1_A10,0.23101297000831597,0.0,mito_dysfunction,0.0
Scout1_A11,0.23101297000831597,0.0,cell_count,50185.50199384458
Scout1_A11,0.23101297000831597,0.0,viability,0.9332866807234674
Scout1_A11,0.23101297000831597,0.0,confluence,0.005018550199384458
Scout1_A11,0.23101297000831597,0.0,er_stress,0.0
Scout1_A11,0.23101297000831597,0.0,mito_dysfunction,0.0
Scout1_A12,0.23101297000831597,0.0,cell_count,51060.85914576246
Scout1_A12,0.23101297000831597,0.0,viability,0.9547687994916637
Scout1_A12,0.23101297000831597,0.0,confluence,0.0
Scout1_A12,0.23101297000831597,0.0,er_stress,0.0
Scout1_A12,0.23101297000831597,0.0,mito_dysfunction,0.0
Scout1_B01,0.3511191734215131,0.0,cell_count,42154.655850497256
Scout1_B01,0.3511191734215131,0.0,viability,0.8482276876814622
Scout1_B01,0.3511191734215131,0.0,confluence,0.0042154655850497255
Scout1_B01,0.3511191734215131,0.0,er_stress,0.0
Scout1_B01,0.3511191734215131,0.0,mito_dysfunction,0.0
Scout1_B02,0.3511191734215131,0.0,cell_count,39142.093552982
Scout1_B02,0.3511191734215131,0.0,viability,0.7751455341783797
Scout1_B02,0.3511191734215131,0.0,confluence,0.0039142093552982
Scout1_B02,0.3511191734215131,0.0,er_stress,0.0
Scout1_B02,0.3511191734215131,0.0,mito_dysfunction,0.0
Scout1_B03,0.3511191734215131,0.0,cell_count,42370.304239960285
Scout1_B03,0.3511191734215131,0.0,viability,0.8483206009884118
Scout1_B03,0.3511191734215131,0.0,confluence,0.0042370304239960285
Scout1_B03,0.3511191734215131,0.0,er_stress,0.0
Scout1_B03,0.3511191734215131,0.0,mito_dysfunction,0.0
Scout1_B04,0.3511191734215131,0.0,cell_count,47174.31394572804
Scout1_B04,0.3511191734215131,0.0,viability,0.9421660147389296
Scout1_B04,0.3511191734215131,0.0,confluence,0.004717431394572804
Scout1_B04,0.3511191734215131,0.0,er_stress,0.0
Scout1_B04,0.3511191734215131,0.0,mito_dysfunction,0.0
Scout1_B05,0.533669923120631,0.0,cell_count,39105.95765266386
Scout1_B05,0.533669923120631,0.0,viability,0.7791000293881821
Scout1_B05,0.533669923120631,0.0,confluence,0.003910595765266386
Scout1_B05,0.533669923120631,0.0,er_stress,0.0
Scout1_B05,0.533669923120631,0.0,mito_dysfunction,0.0
Scout1_B06,0.533669923120631,0.0,cell_count,38188.66864328675
Scout1_B06,0.533669923120631,0.0,viability,0.7589589226409691
Scout1_B06,0.533669923120631,0.0,confluence,0.003818866864328675
Scout1_B06,0.533669923120631,0.0,er_stress,0.0
Scout1_B06,0.533669923120631,0.0,mito_dysfunction,0.0
Scout1_B07,0.533669923120631,0.0,cell_count,34339.86754354792
Scout1_B07,0.533669923120631,0.0,viability,0.6766733834822659
Scout1_B07,0.533669923120631,0.0,confluence,0.003433986754354792
Scout1_B07,0.533669923120631,0.0,er_stress,0.0
Scout1_B07,0.533669923120631,0.0,mito_dysfunction,0.0
Scout1_B08,0.533669923120631,0.0,cell_count,36152.30107842465
Scout1_B08,0.533669923120631,0.0,viability,0.7138919998868526
Scout1_B08,0.533669923120631,0.0,confluence,0.003615230107842465
Scout1_B08,0.533669923120631,0.0,er_stress,0.0
Scout1_B08,0.533669923120631,0.0,mito_dysfunction,0.0
Scout1_B09,0.8111308307896873,0.0,cell_count,27099.237545019183
Scout1_B09,0.8111308307896873,0.0,viability,0.5346515700322841
Scout1_B09,0.8111308307896873,0.0,confluence,0.0027099237545019183
Scout1_B09,0.8111308307896873,0.0,er_stress,0.0
Scout1_B09,0.8111308307896873,0.0,mito_dysfunction,0.0
Scout1_B10,0.8111308307896873,0.0,cell_count,24699.823401734495
Scout1_B10,0.8111308307896873,0.0,viability,0.47780436760858275
Scout1_B10,0.8111308307896873,0.0,confluence,0.0024699823401734496
Scout1_B10,0.8111308307896873,0.0,er_stress,0.0
Scout1_B10,0.8111308307896873,0.0,mito_dysfunction,0.0
Scout1_B11,0.8111308307896873,0.0,cell_count,23522.055162871573
Scout1_B11,0.8111308307896873,0.0,viability,0.4557580125640723
Scout1_B11,0.8111308307896873,0.0,confluence,0.002352205516287157
Scout1_B11,0.8111308307896873,0.0,er_stress,0.0
Scout1_B11,0.8111308307896873,0.0,mito_dysfunction,0.0
Scout1_B12,0.8111308307896873,0.0,cell_count,24019.474990634026
Scout1_B12,0.8111308307896873,0.0,viability,0.4704906506246366
Scout1_B12,0.8111308307896873,0.0,confluence,0.0024019474990634028
Scout1_B12,0.8111308307896873,0.0,er_stress,0.0
Scout1_B12,0.8111308307896873,0.0,mito_dysfunction,0.0
Scout1_C01,1.232846739442066,0.0,cell_count,15343.51201991626
Scout1_C01,1.232846739442066,0.0,viability,0.27407135702411217
Scout1_C01,1.232846739442066,0.0,confluence,0.0015343512019916259
Scout1_C01,1.232846739442066,0.0,er_stress,0.0
Scout1_C01,1.232846739442066,0.0,mito_dysfunction,0.0
Scout1_C02,1.232846739442066,0.0,cell_count,15678.23686863476
Scout1_C02,1.232846739442066,0.0,viability,0.2782044446083621
Scout1_C02,1.232846739442066,0.0,confluence,0.001567823686863476
Scout1_C02,1.232846739442066,0.0,er_stress,0.0
Scout1_C02,1.232846739442066,0.0,mito_dysfunction,0.0
Scout1_C03,1.232846739442066,0.0,cell_count,14417.391021113417
Scout1_C03,1.232846739442066,0.0,viability,0.25791569515972484
Scout1_C03,1.232846739442066,0.0,confluence,0.0014417391021113418
Scout1_C03,1.232846739442066,0.0,er_stress,0.0
Scout1_C03,1.232846739442066,0.0,mito_dysfunction,0.0
Scout1_C04,1.232846739442066,0.0,cell_count,13637.664445102842
Scout1_C04,1.232846739442066,0.0,viability,0.24098050715741334
Scout1_C04,1.232846739442066,0.0,confluence,0.0013637664445102842
Scout1_C04,1.232846739442066,0.0,er_stress,0.0
Scout1_C04,1.232846739442066,0.0,mito_dysfunction,0.0
Scout1_C05,1.8738174228603839,0.0,cell_count,7177.906729384353
Scout1_C05,1.8738174228603839,0.0,viability,0.12938785158051738
Scout1_C05,1.8738174228603839,0.0,confluence,0.0007177906729384353
Scout1_C05,1.8738174228603839,0.0,er_stress,0.0
Scout1_C05,1.8738174228603839,0.0,mito_dysfunction,0.0
Scout1_C06,1.8738174228603839,0.0,cell_count,7301.128398285194
Scout1_C06,1.8738174228603839,0.0,viability,0.1318436082180616
Scout1_C06,1.8738174228603839,0.0,confluence,0.0007301128398285193
Scout1_C06,1.8738174228603839,0.0,er_stress,0.0
Scout1_C06,1.8738174228603839,0.0,mito_dysfunction,0.0
Scout1_C07,1.8738174228603839,0.0,cell_count,8125.758543718313
Scout1_C07,1.8738174228603839,0.0,viability,0.1471515095897809
Scout1_C07,1.8738174228603839,0.0,confluence,0.0008125758543718314
Scout1_C07,1.8738174228603839,0.0,er_stress,0.0
Scout1_C07,1.8738174228603839,0.0,mito_dysfunction,0.0
Scout1_C08,1.8738174228603839,0.0,cell_count,6932.531532529154
Scout1_C08,1.8738174228603839,0.0,viability,0.12583516211588097
Scout1_C08,1.8738174228603839,0.0,confluence,0.0006932531532529154
Scout1_C08,1.8738174228603839,0.0,er_stress,0.0
Scout1_C08,1.8738174228603839,0.0,mito_dysfunction,0.0
Scout1_C09,2.848035868435802,0.0,cell_count,3164.700359300075
Scout1_C09,2.848035868435802,0.0,viability,0.057578013730457324
Scout1_C09,2.848035868435802,0.0,confluence,0.0003164700359300075
Scout1_C09,2.848035868435802,0.0,er_stress,0.0
Scout1_C09,2.848035868435802,0.0,mito_dysfunction,0.0
Scout1_C10,2.848035868435802,0.0,cell_count,3042.7176634699285
Scout1_C10,2.848035868435802,0.0,viability,0.054900006831383075
Scout1_C10,2.848035868435802,0.0,confluence,0.00030427176634699286
Scout1_C10,2.848035868435802,0.0,er_stress,0.0
Scout1_C10,2.848035868435802,0.0,mito_dysfunction,0.0
Scout1_C11,2.848035868435802,0.0,cell_count,3173.5518176215446
Scout1_C11,2.848035868435802,0.0,viability,0.05697651290780033
Scout1_C11,2.848035868435802,0.0,confluence,0.00031735518176215444
Scout1_C11,2.848035868435802,0.0,er_stress,0.0
Scout1_C11,2.848035868435802,0.0,mito_dysfunction,0.0
Scout1_C12,2.848035868435802,0.0,cell_count,3457.856725661538
Scout1_C12,2.848035868435802,0.0,viability,0.06255806888653057
Scout1_C12,2.848035868435802,0.0,confluence,0.0003457856725661538
Scout1_C12,2.848035868435802,0.0,er_stress,0.0
Scout1_C12,2.848035868435802,0.0,mito_dysfunction,0.0
Scout1_D01,4.328761281083059,0.0,cell_count,1156.936421348114
Scout1_D01,4.328761281083059,0.0,viability,0.024038809663220594
Scout1_D01,4.328761281083059,0.0,confluence,0.0001156936421348114
Scout1_D01,4.328761281083059,0.0,er_stress,0.0
Scout1_D01,4.328761281083059,0.0,mito_dysfunction,0.0
Scout1_D02,4.328761281083059,0.0,cell_count,1289.3556837042806
Scout1_D02,4.328761281083059,0.0,viability,0.026723258406105628
Scout1_D02,4.328761281083059,0.0,confluence,0.00012893556837042806
Scout1_D02,4.328761281083059,0.0,er_stress,0.0
Scout1_D02,4.328761281083059,0.0,mito_dysfunction,0.0
Scout1_D03,4.328761281083059,0.0,cell_count,1145.5804477677673
Scout1_D03,4.328761281083059,0.0,viability,0.023611264843822654
Scout1_D03,4.328761281083059,0.0,confluence,0.00011455804477677672
Scout1_D03,4.328761281083059,0.0,er_stress,0.0
Scout1_D03,4.328761281083059,0.0,mito_dysfunction,0.0
Scout1_D04,4.328761281083059,0.0,cell_count,1208.8801148397044
Scout1_D04,4.328761281083059,0.0,viability,0.024931111701911098
Scout1_D04,4.328761281083059,0.0,confluence,0.00012088801148397044
Scout1_D04,4.328761281083059,0.0,er_stress,0.0
Scout1_D04,4.328761281083059,0.0,mito_dysfunction,0.0
Scout1_D05,6.5793322465756825,0.0,cell_count,500.97996329768
Scout1_D05,6.5793322465756825,0.0,viability,0.010306264524150921
Scout1_D05,6.5793322465756825,0.0,confluence,5.0097996329768e-05
Scout1_D05,6.5793322465756825,0.0,er_stress,0.0
Scout1_D05,6.5793322465756825,0.0,mito_dysfunction,0.0
Scout1_D06,6.5793322465756825,0.0,cell_count,492.6824253926747
Scout1_D06,6.5793322465756825,0.0,viability,0.01003780910903001
Scout1_D06,6.5793322465756825,0.0,confluence,4.926824253926747e-05
Scout1_D06,6.5793322465756825,0.0,er_stress,0.0
Scout1_D06,6.5793322465756825,0.0,mito_dysfunction,0.0
Scout1_D07,6.5793322465756825,0.0,cell_count,511.0063252660551
Scout1_D07,6.5793322465756825,0.0,viability,0.010461284724347887
Scout1_D07,6.5793322465756825,0.0,confluence,5.110063252660551e-05
Scout1_D07,6.5793322465756825,0.0,er_stress,0.0
Scout1_D07,6.5793322465756825,0.0,mito_dysfunction,0.0
Scout1_D08,6.5793322465756825,0.0,cell_count,503.3245334039335
Scout1_D08,6.5793322465756825,0.0,viability,0.010119101579456329
Scout1_D08,6.5793322465756825,0.0,confluence,5.0332453340393354e-05
Scout1_D08,6.5793322465756825,0.0,er_stress,0.0
Scout1_D08,6.5793322465756825,0.0,mito_dysfunction,0.0
Scout1_D09,10.0,0.0,cell_count,243.26701546905616
Scout1_D09,10.0,0.0,viability,0.004956025938805535
Scout1_D09,10.0,0.0,confluence,2.4326701546905618e-05
Scout1_D09,10.0,0.0,er_stress,0.0
Scout1_D09,10.0,0.0,mito_dysfunction,0.0
Scout1_D10,10.0,0.0,cell_count,221.87715560667272
Scout1_D10,10.0,0.0,viability,0.004489012088865638
Scout1_D10,10.0,0.0,confluence,2.218771556066727e-05
Scout1_D10,10.0,0.0,er_stress,0.0
Scout1_D10,10.0,0.0,mito_dysfunction,0.0
Scout1_D11,10.0,0.0,cell_count,212.79473371979242
Scout1_D11,10.0,0.0,viability,0.004259206192624355
Scout1_D11,10.0,0.0,confluence,2.1279473371979243e-05
Scout1_D11,10.0,0.0,er_stress,0.0
Scout1_D11,10.0,0.0,mito_dysfunction,0.0
Scout1_D12,10.0,0.0,cell_count,175.5092875932658
Scout1_D12,10.0,0.0,viability,0.003484425350948344
Scout1_D12,10.0,0.0,confluence,1.755092875932658e-05
Scout1_D12,10.0,0.0,er_stress,0.0
Scout1_D12,10.0,0.0,mito_dysfunction,0.0
Scout1_A01,0.1,12.0,cell_count,65644.16389120994
Scout1_A01,0.1,12.0,viability,0.963159829779479
Scout1_A01,0.1,12.0,confluence,0.006564416389120994
Scout1_A01,0.1,12.0,er_stress,1.3966787566155473e-05
Scout1_A01,0.1,12.0,mito_dysfunction,0.35922705651792125
Scout1_A02,0.1,12.0,cell_count,63668.91566073968
Scout1_A02,0.1,12.0,viability,0.9652723066367864
Scout1_A02,0.1,12.0,confluence,0.006366891566073968
Scout1_A02,0.1,12.0,er_stress,1.3932348426227282e-05
Scout1_A02,0.1,12.0,mito_dysfunction,0.3465703658852549
Scout1_A03,0.1,12.0,cell_count,63159.0809400413
Scout1_A03,0.1,12.0,viability,0.956816625146262
Scout1_A03,0.1,12.0,confluence,0.006315908094004129
Scout1_A03,0.1,12.0,er_stress,1.3923473075810317e-05
Scout1_A03,0.1,12.0,mito_dysfunction,0.3750201889406935
Scout1_A04,0.1,12.0,cell_count,61224.61843292752
Scout1_A04,0.1,12.0,viability,0.9044857777634152
Scout1_A04,0.1,12.0,confluence,0.006122461843292752
Scout1_A04,0.1,12.0,er_stress,1.3889848781994808e-05
Scout1_A04,0.1,12.0,mito_dysfunction,0.34536564997265556
Scout1_A05,0.1519911082952934,12.0,cell_count,59891.012525411374
Scout1_A05,0.1519911082952934,12.0,viability,0.8950445611043217
Scout1_A05,0.1519911082952934,12.0,confluence,0.0059891012525411375
Scout1_A05,0.1519911082952934,12.0,er_stress,1.3866715704768192e-05
Scout1_A05,0.1519911082952934,12.0,mito_dysfunction,0.49458699117316807
Scout1_A06,0.1519911082952934,12.0,cell_count,62586.38320749629
Scout1_A06,0.1519911082952934,12.0,viability,0.9486003829837345
Scout1_A06,0.1519911082952934,12.0,confluence,0.0062586383207496295
Scout1_A06,0.1519911082952934,12.0,er_stress,1.3913510129640468e-05
Scout1_A06,0.1519911082952934,12.0,mito_dysfunction,0.4376158701073345
Scout1_A07,0.1519911082952934,12.0,cell_count,57619.59743781119
Scout1_A07,0.1519911082952934,12.0,viability,0.8459470316088523
Scout1_A07,0.1519911082952934,12.0,confluence,0.00576195974378112
Scout1_A07,0.1519911082952934,12.0,er_stress,1.382740379410767e-05
Scout1_A07,0.1519911082952934,12.0,mito_dysfunction,0.4933537162297852
Scout1_A08,0.1519911082952934,12.0,cell_count,62511.03214122816
Scout1_A08,0.1519911082952934,12.0,viability,0.9518519234131753
Scout1_A08,0.1519911082952934,12.0,confluence,0.006251103214122816
Scout1_A08,0.1519911082952934,12.0,er_stress,1.3912199814247073e-05
Scout1_A08,0.1519911082952934,12.0,mito_dysfunction,0.5430081509393151
Scout1_A09,0.23101297000831597,12.0,cell_count,57892.31557330948
Scout1_A09,0.23101297000831597,12.0,viability,0.8986771642584703
Scout1_A09,0.23101297000831597,12.0,confluence,0.0057892315573309485
Scout1_A09,0.23101297000831597,12.0,er_stress,1.38321178975263e-05
Scout1_A09,0.23101297000831597,12.0,mito_dysfunction,0.6427851884219133
Scout1_A10,0.23101297000831597,12.0,cell_count,62778.28203099257
Scout1_A10,0.23101297000831597,12.0,viability,0.9539786673706496
Scout1_A10,0.23101297000831597,12.0,confluence,0.006277828203099256
Scout1_A10,0.23101297000831597,12.0,er_stress,1.3916847706543179e-05
Scout1_A10,0.23101297000831597,12.0,mito_dysfunction,0.7164923027954492
Scout1_A11,0.23101297000831597,12.0,cell_count,62976.493990485644
Scout1_A11,0.23101297000831597,12.0,viability,0.9332866807234674
Scout1_A11,0.23101297000831597,12.0,confluence,0.006297649399048565
Scout1_A11,0.23101297000831597,12.0,er_stress,1.3920295924380065e-05
Scout1_A11,0.23101297000831597,12.0,mito_dysfunction,0.6206894567528718
Scout1_A12,0.23101297000831597,12.0,cell_count,63294.59883458144
Scout1_A12,0.23101297000831597,12.0,viability,0.9547687994916637
Scout1_A12,0.23101297000831597,12.0,confluence,0.006329459883458144
Scout1_A12,0.23101297000831597,12.0,er_stress,1.3925831658765276e-05
Scout1_A12,0.23101297000831597,12.0,mito_dysfunction,0.6912880687871221
Scout1_B01,0.3511191734215131,12.0,cell_count,50549.315062596565
Scout1_B01,0.3511191734215131,12.0,viability,0.8482276876814622
Scout1_B01,0.3511191734215131,12.0,confluence,0.005054931506259656
Scout1_B01,0.3511191734215131,12.0,er_stress,1.3705748649673472e-05
Scout1_B01,0.3511191734215131,12.0,mito_dysfunction,0.8996598326891383
Scout1_B02,0.3511191734215131,12.0,cell_count,49328.377647171794
Scout1_B02,0.3511191734215131,12.0,viability,0.7751455341783797
Scout1_B02,0.3511191734215131,12.0,confluence,0.004932837764717179
Scout1_B02,0.3511191734215131,12.0,er_stress,1.3684849162007955e-05
Scout1_B02,0.3511191734215131,12.0,mito_dysfunction,0.7598010070941545
Scout1_B03,0.3511191734215131,12.0,cell_count,53667.911231596576
Scout1_B03,0.3511191734215131,12.0,viability,0.8483206009884118
Scout1_B03,0.3511191734215131,12.0,confluence,0.005366791123159658
Scout1_B03,0.3511191734215131,12.0,er_stress,1.3759276437451295e-05
Scout1_B03,0.3511191734215131,12.0,mito_dysfunction,0.850371027019167
Scout1_B04,0.3511191734215131,12.0,cell_count,59621.70405474551
Scout1_B04,0.3511191734215131,12.0,viability,0.9421660147389296
Scout1_B04,0.3511191734215131,12.0,confluence,0.005962170405474551
Scout1_B04,0.3511191734215131,12.0,er_stress,1.3862048886851561e-05
Scout1_B04,0.3511191734215131,12.0,mito_dysfunction,0.7822533315269182
Scout1_B05,0.533669923120631,12.0,cell_count,47828.10357231222
Scout1_B05,0.533669923120631,12.0,viability,0.7791000293881821
Scout1_B05,0.533669923120631,12.0,confluence,0.004782810357231222
Scout1_B05,0.533669923120631,12.0,er_stress,1.3659211739132088e-05
Scout1_B05,0.533669923120631,12.0,mito_dysfunction,0.9554934549545699
Scout1_B06,0.533669923120631,12.0,cell_count,49784.91477148416
Scout1_B06,0.533669923120631,12.0,viability,0.7589589226409691
Scout1_B06,0.533669923120631,12.0,confluence,0.004978491477148416
Scout1_B06,0.533669923120631,12.0,er_stress,1.3692660237818709e-05
Scout1_B06,0.533669923120631,12.0,mito_dysfunction,0.9539467016342134
Scout1_B07,0.533669923120631,12.0,cell_count,43628.05817057779
Scout1_B07,0.533669923120631,12.0,viability,0.6766733834822659
Scout1_B07,0.533669923120631,12.0,confluence,0.004362805817057779
Scout1_B07,0.533669923120631,12.0,er_stress,1.3587694424360009e-05
Scout1_B07,0.533669923120631,12.0,mito_dysfunction,0.9340040717629468
Scout1_B08,0.533669923120631,12.0,cell_count,46235.04870581722
Scout1_B08,0.533669923120631,12.0,viability,0.7138919998868526
Scout1_B08,0.533669923120631,12.0,confluence,0.004623504870581722
Scout1_B08,0.533669923120631,12.0,er_stress,1.3632041402425688e-05
Scout1_B08,0.533669923120631,12.0,mito_dysfunction,0.9303160818489009
Scout1_B09,0.8111308307896873,12.0,cell_count,35285.049706344646
Scout1_B09,0.8111308307896873,12.0,viability,0.5346515700322841
Scout1_B09,0.8111308307896873,12.0,confluence,0.0035285049706344647
Scout1_B09,0.8111308307896873,12.0,er_stress,1.3446740437407611e-05
Scout1_B09,0.8111308307896873,12.0,mito_dysfunction,1.0
Scout1_B10,0.8111308307896873,12.0,cell_count,32567.762947222036
Scout1_B10,0.8111308307896873,12.0,viability,0.4775884361511102
Scout1_B10,0.8111308307896873,12.0,confluence,0.00325824877688205
Scout1_B10,0.8111308307896873,12.0,er_stress,1.3401395274733483e-05
Scout1_B10,0.8111308307896873,12.0,mito_dysfunction,0.996502863488889
Scout1_B11,0.8111308307896873,12.0,cell_count,29098.364514848683
Scout1_B11,0.8111308307896873,12.0,viability,0.4556574944565686
Scout1_B11,0.8111308307896873,12.0,confluence,0.002910478361816218
Scout1_B11,0.8111308307896873,12.0,er_stress,1.3343269221003767e-05
Scout1_B11,0.8111308307896873,12.0,mito_dysfunction,0.9906073672628448
Scout1_B12,0.8111308307896873,12.0,cell_count,28869.185464003363
Scout1_B12,0.8111308307896873,12.0,viability,0.47043601706934707
Scout1_B12,0.8111308307896873,12.0,confluence,0.002887253815423749
Scout1_B12,0.8111308307896873,12.0,er_stress,1.3339396481584106e-05
Scout1_B12,0.8111308307896873,12.0,mito_dysfunction,1.0
Scout1_C01,1.232846739442066,12.0,cell_count,18597.823660502894
Scout1_C01,1.232846739442066,12.0,viability,0.2737214508438715
Scout1_C01,1.232846739442066,12.0,confluence,0.0018621597805414717
Scout1_C01,1.232846739442066,12.0,er_stress,1.3169574964869483e-05
Scout1_C01,1.232846739442066,12.0,mito_dysfunction,1.0
Scout1_C02,1.232846739442066,12.0,cell_count,19892.59652730069
Scout1_C02,1.232846739442066,12.0,viability,0.2780533528597011
Scout1_C02,1.232846739442066,12.0,confluence,0.0019903405989455366
Scout1_C02,1.232846739442066,12.0,er_stress,1.3190691128675874e-05
Scout1_C02,1.232846739442066,12.0,mito_dysfunction,1.0
Scout1_C03,1.232846739442066,12.0,cell_count,18330.053571213255
Scout1_C03,1.232846739442066,12.0,viability,0.25739348765996306
Scout1_C03,1.232846739442066,12.0,confluence,0.0018367242124556018
Scout1_C03,1.232846739442066,12.0,er_stress,1.316538879849795e-05
Scout1_C03,1.232846739442066,12.0,mito_dysfunction,1.0
Scout1_C04,1.232846739442066,12.0,cell_count,17199.726841378186
Scout1_C04,1.232846739442066,12.0,viability,0.24084871619980475
Scout1_C04,1.232846739442066,12.0,confluence,0.0017209138427650254
Scout1_C04,1.232846739442066,12.0,er_stress,1.3146345630276928e-05
Scout1_C04,1.232846739442066,12.0,mito_dysfunction,1.0
Scout1_C05,1.8738174228603839,12.0,cell_count,9319.464031486212
Scout1_C05,1.8738174228603839,12.0,viability,0.12919610401262144
Scout1_C05,1.8738174228603839,12.0,confluence,0.0009333295598434676
Scout1_C05,1.8738174228603839,12.0,er_stress,1.3017568478606146e-05
Scout1_C05,1.8738174228603839,12.0,mito_dysfunction,1.0
Scout1_C06,1.8738174228603839,12.0,cell_count,9164.666855100057
Scout1_C06,1.8738174228603839,12.0,viability,0.13172203529675308
Scout1_C06,1.8738174228603839,12.0,confluence,0.000917312538916297
Scout1_C06,1.8738174228603839,12.0,er_stress,1.3014962679728171e-05
Scout1_C06,1.8738174228603839,12.0,mito_dysfunction,1.0
Scout1_C07,1.8738174228603839,12.0,cell_count,10259.907645125753
Scout1_C07,1.8738174228603839,12.0,viability,0.14684791549922466
Scout1_C07,1.8738174228603839,12.0,confluence,0.0010281119027800976
Scout1_C07,1.8738174228603839,12.0,er_stress,1.3032999238366946e-05
Scout1_C07,1.8738174228603839,12.0,mito_dysfunction,1.0
Scout1_C08,1.8738174228603839,12.0,cell_count,9239.570458934497
Scout1_C08,1.8738174228603839,12.0,viability,0.12574179492111906
Scout1_C08,1.8738174228603839,12.0,confluence,0.000924643112745841
Scout1_C08,1.8738174228603839,12.0,er_stress,1.3016155221354635e-05
Scout1_C08,1.8738174228603839,12.0,mito_dysfunction,1.0
Scout1_C09,2.848035868435802,12.0,cell_count,3998.823883792188
Scout1_C09,2.848035868435802,12.0,viability,0.05746673659561331
Scout1_C09,2.848035868435802,12.0,confluence,0.00040065671051911245
Scout1_C09,2.848035868435802,12.0,er_stress,1.2931187449777528e-05
Scout1_C09,2.848035868435802,12.0,mito_dysfunction,1.0
Scout1_C10,2.848035868435802,12.0,cell_count,3744.5901227972554
Scout1_C10,2.848035868435802,12.0,viability,0.0547870274979567
Scout1_C10,2.848035868435802,12.0,confluence,0.00037523120474087775
Scout1_C10,2.848035868435802,12.0,er_stress,1.2927078678162123e-05
Scout1_C10,2.848035868435802,12.0,mito_dysfunction,1.0
Scout1_C11,2.848035868435802,12.0,cell_count,4108.626780665192
Scout1_C11,2.848035868435802,12.0,viability,0.05690559748628822
Scout1_C11,2.848035868435802,12.0,confluence,0.00041137469272387695
Scout1_C11,2.848035868435802,12.0,er_stress,1.2932919871098896e-05
Scout1_C11,2.848035868435802,12.0,mito_dysfunction,1.0
Scout1_C12,2.848035868435802,12.0,cell_count,4069.925136270554
Scout1_C12,2.848035868435802,12.0,viability,0.062486204005906196
Scout1_C12,2.848035868435802,12.0,confluence,0.0004074605924433659
Scout1_C12,2.848035868435802,12.0,er_stress,1.2932287181199396e-05
Scout1_C12,2.848035868435802,12.0,mito_dysfunction,1.0
Scout1_D01,4.328761281083059,12.0,cell_count,1405.8478087941169
Scout1_D01,4.328761281083059,12.0,viability,0.02397338261461498
Scout1_D01,4.328761281083059,12.0,confluence,0.00014096845837038868
