run_id,duration_days,final_vials,waste_vials,waste_cells,waste_vials_equivalent,waste_fraction,had_contamination,terminal_failure,failed_reason,total_media_l,max_passage,failures,violations,daily_metrics
20,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1670645.1010761717), 'flask_count': 1, 'avg_confluence': np.float64(0.06682580404304687), 'media_consumed': 65.0, 'run_id': 20}, {'day': 2, 'total_cells': np.float64(3156135.5316049363), 'flask_count': 1, 'avg_confluence': np.float64(0.12624542126419747), 'media_consumed': 65.0, 'run_id': 20}, {'day': 3, 'total_cells': np.float64(5906232.952311677), 'flask_count': 1, 'avg_confluence': np.float64(0.23624931809246708), 'media_consumed': 65.0, 'run_id': 20}, {'day': 4, 'total_cells': np.float64(10694415.818123719), 'flask_count': 1, 'avg_confluence': np.float64(0.42777663272494876), 'media_consumed': 65.0, 'run_id': 20}, {'day': 5, 'total_cells': np.float64(17432856.534141596), 'flask_count': 1, 'avg_confluence': np.float64(0.6973142613656639), 'media_consumed': 65.0, 'run_id': 20}, {'day': 6, 'total_cells': np.float64(22118970.20163469), 'flask_count': 1, 'avg_confluence': np.float64(0.8847588080653876), 'media_consumed': 65.0, 'run_id': 20}]"
21,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1924018.0196440627), 'flask_count': 1, 'avg_confluence': np.float64(0.07696072078576251), 'media_consumed': 65.0, 'run_id': 21}, {'day': 2, 'total_cells': np.float64(3630426.72601761), 'flask_count': 1, 'avg_confluence': np.float64(0.14521706904070442), 'media_consumed': 65.0, 'run_id': 21}, {'day': 3, 'total_cells': np.float64(6764950.509092853), 'flask_count': 1, 'avg_confluence': np.float64(0.2705980203637141), 'media_consumed': 65.0, 'run_id': 21}, {'day': 4, 'total_cells': np.float64(12074360.598715028), 'flask_count': 1, 'avg_confluence': np.float64(0.48297442394860113), 'media_consumed': 65.0, 'run_id': 21}, {'day': 5, 'total_cells': np.float64(18881521.840546753), 'flask_count': 1, 'avg_confluence': np.float64(0.7552608736218701), 'media_consumed': 65.0, 'run_id': 21}, {'day': 6, 'total_cells': np.float64(22347575.826392703), 'flask_count': 1, 'avg_confluence': np.float64(0.8939030330557081), 'media_consumed': 65.0, 'run_id': 21}]"
22,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1727412.9914827798), 'flask_count': 1, 'avg_confluence': np.float64(0.0690965196593112), 'media_consumed': 65.0, 'run_id': 22}, {'day': 2, 'total_cells': np.float64(3262547.74900888), 'flask_count': 1, 'avg_confluence': np.float64(0.1305019099603552), 'media_consumed': 65.0, 'run_id': 22}, {'day': 3, 'total_cells': np.float64(6099857.163902168), 'flask_count': 1, 'avg_confluence': np.float64(0.24399428655608674), 'media_consumed': 65.0, 'run_id': 22}, {'day': 4, 'total_cells': np.float64(11011120.649284774), 'flask_count': 1, 'avg_confluence': np.float64(0.44044482597139095), 'media_consumed': 65.0, 'run_id': 22}, {'day': 5, 'total_cells': np.float64(17786740.585918453), 'flask_count': 1, 'avg_confluence': np.float64(0.7114696234367381), 'media_consumed': 65.0, 'run_id': 22}, {'day': 6, 'total_cells': np.float64(22199188.133210048), 'flask_count': 1, 'avg_confluence': np.float64(0.887967525328402), 'media_consumed': 65.0, 'run_id': 22}]"
23,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1953197.7824750026), 'flask_count': 1, 'avg_confluence': np.float64(0.0781279112990001), 'media_consumed': 65.0, 'run_id': 23}, {'day': 2, 'total_cells': np.float64(3684934.8114145324), 'flask_count': 1, 'avg_confluence': np.float64(0.1473973924565813), 'media_consumed': 65.0, 'run_id': 23}, {'day': 3, 'total_cells': np.float64(6862902.505533835), 'flask_count': 1, 'avg_confluence': np.float64(0.2745161002213534), 'media_consumed': 65.0, 'run_id': 23}, {'day': 4, 'total_cells': np.float64(12227592.853250263), 'flask_count': 1, 'avg_confluence': np.float64(0.4891037141300105), 'media_consumed': 65.0, 'run_id': 23}, {'day': 5, 'total_cells': np.float64(19027244.192653492), 'flask_count': 1, 'avg_confluence': np.float64(0.7610897677061397), 'media_consumed': 65.0, 'run_id': 23}, {'day': 6, 'total_cells': np.float64(22356189.964880913), 'flask_count': 1, 'avg_confluence': np.float64(0.8942475985952365), 'media_consumed': 65.0, 'run_id': 23}]"
24,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2087128.1696943352), 'flask_count': 1, 'avg_confluence': np.float64(0.08348512678777341), 'media_consumed': 65.0, 'run_id': 24}, {'day': 2, 'total_cells': np.float64(3934794.3362918957), 'flask_count': 1, 'avg_confluence': np.float64(0.15739177345167582), 'media_consumed': 65.0, 'run_id': 24}, {'day': 3, 'total_cells': np.float64(7309825.562593779), 'flask_count': 1, 'avg_confluence': np.float64(0.29239302250375115), 'media_consumed': 65.0, 'run_id': 24}, {'day': 4, 'total_cells': np.float64(12915273.64042056), 'flask_count': 1, 'avg_confluence': np.float64(0.5166109456168224), 'media_consumed': 65.0, 'run_id': 24}, {'day': 5, 'total_cells': np.float64(19643182.675240964), 'flask_count': 1, 'avg_confluence': np.float64(0.7857273070096386), 'media_consumed': 65.0, 'run_id': 24}, {'day': 6, 'total_cells': np.float64(22364491.576198194), 'flask_count': 1, 'avg_confluence': np.float64(0.8945796630479278), 'media_consumed': 65.0, 'run_id': 24}]"
25,5,0,0,0.0,0.0,0.0,True,True,bacterial contamination detected,0.065,3,['TERMINAL: bacterial contamination detected in Flask_WCB_Start'],[],"[{'day': 1, 'total_cells': np.float64(1781657.5237422558), 'flask_count': 1, 'avg_confluence': np.float64(0.07126630094969023), 'media_consumed': 65.0, 'run_id': 25}, {'day': 2, 'total_cells': np.float64(3364152.2227403587), 'flask_count': 1, 'avg_confluence': np.float64(0.13456608890961436), 'media_consumed': 65.0, 'run_id': 25}, {'day': 3, 'total_cells': np.float64(6284227.107709348), 'flask_count': 1, 'avg_confluence': np.float64(0.2513690843083739), 'media_consumed': 65.0, 'run_id': 25}, {'day': 4, 'total_cells': np.float64(11309746.41592199), 'flask_count': 1, 'avg_confluence': np.float64(0.4523898566368796), 'media_consumed': 65.0, 'run_id': 25}, {'day': 5, 'total_cells': np.float64(18108850.119091105), 'flask_count': 1, 'avg_confluence': np.float64(0.7243540047636442), 'media_consumed': 65.0, 'run_id': 25}]"
26,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1921674.7895407365), 'flask_count': 1, 'avg_confluence': np.float64(0.07686699158162946), 'media_consumed': 65.0, 'run_id': 26}, {'day': 2, 'total_cells': np.float64(3626048.4841409368), 'flask_count': 1, 'avg_confluence': np.float64(0.14504193936563747), 'media_consumed': 65.0, 'run_id': 26}, {'day': 3, 'total_cells': np.float64(6757075.864499206), 'flask_count': 1, 'avg_confluence': np.float64(0.2702830345799682), 'media_consumed': 65.0, 'run_id': 26}, {'day': 4, 'total_cells': np.float64(12062003.383652262), 'flask_count': 1, 'avg_confluence': np.float64(0.4824801353460905), 'media_consumed': 65.0, 'run_id': 26}, {'day': 5, 'total_cells': np.float64(18869636.550746765), 'flask_count': 1, 'avg_confluence': np.float64(0.7547854620298706), 'media_consumed': 65.0, 'run_id': 26}, {'day': 6, 'total_cells': np.float64(22346759.623315614), 'flask_count': 1, 'avg_confluence': np.float64(0.8938703849326245), 'media_consumed': 65.0, 'run_id': 26}]"
27,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2134466.042168924), 'flask_count': 1, 'avg_confluence': np.float64(0.08537864168675696), 'media_consumed': 65.0, 'run_id': 27}, {'day': 2, 'total_cells': np.float64(4022975.93764662), 'flask_count': 1, 'avg_confluence': np.float64(0.1609190375058648), 'media_consumed': 65.0, 'run_id': 27}, {'day': 3, 'total_cells': np.float64(7466714.304450875), 'flask_count': 1, 'avg_confluence': np.float64(0.298668572178035), 'media_consumed': 65.0, 'run_id': 27}, {'day': 4, 'total_cells': np.float64(13152101.978829393), 'flask_count': 1, 'avg_confluence': np.float64(0.5260840791531757), 'media_consumed': 65.0, 'run_id': 27}, {'day': 5, 'total_cells': np.float64(19840795.828834984), 'flask_count': 1, 'avg_confluence': np.float64(0.7936318331533994), 'media_consumed': 65.0, 'run_id': 27}, {'day': 6, 'total_cells': np.float64(22357676.296111077), 'flask_count': 1, 'avg_confluence': np.float64(0.894307051844443), 'media_consumed': 65.0, 'run_id': 27}]"
28,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1941183.9889598433), 'flask_count': 1, 'avg_confluence': np.float64(0.07764735955839373), 'media_consumed': 65.0, 'run_id': 28}, {'day': 2, 'total_cells': np.float64(3662495.9093008083), 'flask_count': 1, 'avg_confluence': np.float64(0.14649983637203234), 'media_consumed': 65.0, 'run_id': 28}, {'day': 3, 'total_cells': np.float64(6822598.624876457), 'flask_count': 1, 'avg_confluence': np.float64(0.27290394499505827), 'media_consumed': 65.0, 'run_id': 28}, {'day': 4, 'total_cells': np.float64(12164650.466305291), 'flask_count': 1, 'avg_confluence': np.float64(0.4865860186522116), 'media_consumed': 65.0, 'run_id': 28}, {'day': 5, 'total_cells': np.float64(18967758.26848675), 'flask_count': 1, 'avg_confluence': np.float64(0.75871033073947), 'media_consumed': 65.0, 'run_id': 28}, {'day': 6, 'total_cells': np.float64(22352984.24521984), 'flask_count': 1, 'avg_confluence': np.float64(0.8941193698087937), 'media_consumed': 65.0, 'run_id': 28}]"
29,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1789572.6529260473), 'flask_count': 1, 'avg_confluence': np.float64(0.07158290611704189), 'media_consumed': 65.0, 'run_id': 29}, {'day': 2, 'total_cells': np.float64(3378971.421317222), 'flask_count': 1, 'avg_confluence': np.float64(0.13515885685268889), 'media_consumed': 65.0, 'run_id': 29}, {'day': 3, 'total_cells': np.float64(6311075.579826141), 'flask_count': 1, 'avg_confluence': np.float64(0.2524430231930456), 'media_consumed': 65.0, 'run_id': 29}, {'day': 4, 'total_cells': np.float64(11352989.33645897), 'flask_count': 1, 'avg_confluence': np.float64(0.4541195734583588), 'media_consumed': 65.0, 'run_id': 29}, {'day': 5, 'total_cells': np.float64(18154554.579291195), 'flask_count': 1, 'avg_confluence': np.float64(0.7261821831716477), 'media_consumed': 65.0, 'run_id': 29}, {'day': 6, 'total_cells': np.float64(22265713.90890625), 'flask_count': 1, 'avg_confluence': np.float64(0.89062855635625), 'media_consumed': 65.0, 'run_id': 29}]"
30,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1743432.9635168563), 'flask_count': 1, 'avg_confluence': np.float64(0.06973731854067425), 'media_consumed': 65.0, 'run_id': 30}, {'day': 2, 'total_cells': np.float64(3292562.4832747653), 'flask_count': 1, 'avg_confluence': np.float64(0.13170249933099062), 'media_consumed': 65.0, 'run_id': 30}, {'day': 3, 'total_cells': np.float64(6154373.599850715), 'flask_count': 1, 'avg_confluence': np.float64(0.24617494399402862), 'media_consumed': 65.0, 'run_id': 30}, {'day': 4, 'total_cells': np.float64(11099723.68354705), 'flask_count': 1, 'avg_confluence': np.float64(0.443988947341882), 'media_consumed': 65.0, 'run_id': 30}, {'day': 5, 'total_cells': np.float64(17883489.614382934), 'flask_count': 1, 'avg_confluence': np.float64(0.7153395845753173), 'media_consumed': 65.0, 'run_id': 30}, {'day': 6, 'total_cells': np.float64(22218342.979649175), 'flask_count': 1, 'avg_confluence': np.float64(0.888733719185967), 'media_consumed': 65.0, 'run_id': 30}]"
31,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1980639.7015134015), 'flask_count': 1, 'avg_confluence': np.float64(0.07922558806053606), 'media_consumed': 65.0, 'run_id': 31}, {'day': 2, 'total_cells': np.float64(3736173.9630519366), 'flask_count': 1, 'avg_confluence': np.float64(0.14944695852207746), 'media_consumed': 65.0, 'run_id': 31}, {'day': 3, 'total_cells': np.float64(6954834.500919387), 'flask_count': 1, 'avg_confluence': np.float64(0.27819338003677546), 'media_consumed': 65.0, 'run_id': 31}, {'day': 4, 'total_cells': np.float64(12370596.471440876), 'flask_count': 1, 'avg_confluence': np.float64(0.494823858857635), 'media_consumed': 65.0, 'run_id': 31}, {'day': 5, 'total_cells': np.float64(19160464.038910788), 'flask_count': 1, 'avg_confluence': np.float64(0.7664185615564315), 'media_consumed': 65.0, 'run_id': 31}, {'day': 6, 'total_cells': np.float64(22361821.12839945), 'flask_count': 1, 'avg_confluence': np.float64(0.894472845135978), 'media_consumed': 65.0, 'run_id': 31}]"
32,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1964906.992240232), 'flask_count': 1, 'avg_confluence': np.float64(0.07859627968960928), 'media_consumed': 65.0, 'run_id': 32}, {'day': 2, 'total_cells': np.float64(3706800.778112458), 'flask_count': 1, 'avg_confluence': np.float64(0.14827203112449833), 'media_consumed': 65.0, 'run_id': 32}, {'day': 3, 'total_cells': np.float64(6902151.251374956), 'flask_count': 1, 'avg_confluence': np.float64(0.27608605005499826), 'media_consumed': 65.0, 'run_id': 32}, {'day': 4, 'total_cells': np.float64(12288742.31995191), 'flask_count': 1, 'avg_confluence': np.float64(0.4915496927980764), 'media_consumed': 65.0, 'run_id': 32}, {'day': 5, 'total_cells': np.float64(19084538.513830494), 'flask_count': 1, 'avg_confluence': np.float64(0.7633815405532197), 'media_consumed': 65.0, 'run_id': 32}, {'day': 6, 'total_cells': np.float64(22358873.618670247), 'flask_count': 1, 'avg_confluence': np.float64(0.8943549447468099), 'media_consumed': 65.0, 'run_id': 32}]"
33,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1692930.8094336616), 'flask_count': 1, 'avg_confluence': np.float64(0.06771723237734646), 'media_consumed': 65.0, 'run_id': 33}, {'day': 2, 'total_cells': np.float64(3197920.153126228), 'flask_count': 1, 'avg_confluence': np.float64(0.12791680612504913), 'media_consumed': 65.0, 'run_id': 33}, {'day': 3, 'total_cells': np.float64(5982326.52638458), 'flask_count': 1, 'avg_confluence': np.float64(0.2392930610553832), 'media_consumed': 65.0, 'run_id': 33}, {'day': 4, 'total_cells': np.float64(10819251.956745502), 'flask_count': 1, 'avg_confluence': np.float64(0.43277007826982006), 'media_consumed': 65.0, 'run_id': 33}, {'day': 5, 'total_cells': np.float64(17573846.20453378), 'flask_count': 1, 'avg_confluence': np.float64(0.7029538481813513), 'media_consumed': 65.0, 'run_id': 33}, {'day': 6, 'total_cells': np.float64(22152847.3095687), 'flask_count': 1, 'avg_confluence': np.float64(0.886113892382748), 'media_consumed': 65.0, 'run_id': 33}]"
34,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2049844.7318588237), 'flask_count': 1, 'avg_confluence': np.float64(0.08199378927435294), 'media_consumed': 65.0, 'run_id': 34}, {'day': 2, 'total_cells': np.float64(3865293.1446699845), 'flask_count': 1, 'avg_confluence': np.float64(0.15461172578679938), 'media_consumed': 65.0, 'run_id': 34}, {'day': 3, 'total_cells': np.float64(7185858.337424016), 'flask_count': 1, 'avg_confluence': np.float64(0.2874343334969606), 'media_consumed': 65.0, 'run_id': 34}, {'day': 4, 'total_cells': np.float64(12726440.07583893), 'flask_count': 1, 'avg_confluence': np.float64(0.5090576030335572), 'media_consumed': 65.0, 'run_id': 34}, {'day': 5, 'total_cells': np.float64(19480274.673790768), 'flask_count': 1, 'avg_confluence': np.float64(0.7792109869516307), 'media_consumed': 65.0, 'run_id': 34}, {'day': 6, 'total_cells': np.float64(22366674.363617424), 'flask_count': 1, 'avg_confluence': np.float64(0.8946669745446969), 'media_consumed': 65.0, 'run_id': 34}]"
35,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1782533.6936879538), 'flask_count': 1, 'avg_confluence': np.float64(0.07130134774751815), 'media_consumed': 65.0, 'run_id': 35}, {'day': 2, 'total_cells': np.float64(3365792.7249513804), 'flask_count': 1, 'avg_confluence': np.float64(0.1346317089980552), 'media_consumed': 65.0, 'run_id': 35}, {'day': 3, 'total_cells': np.float64(6287199.798510669), 'flask_count': 1, 'avg_confluence': np.float64(0.25148799194042676), 'media_consumed': 65.0, 'run_id': 35}, {'day': 4, 'total_cells': np.float64(11314537.393793361), 'flask_count': 1, 'avg_confluence': np.float64(0.45258149575173445), 'media_consumed': 65.0, 'run_id': 35}, {'day': 5, 'total_cells': np.float64(18113925.562034864), 'flask_count': 1, 'avg_confluence': np.float64(0.7245570224813945), 'media_consumed': 65.0, 'run_id': 35}, {'day': 6, 'total_cells': np.float64(22259202.509114336), 'flask_count': 1, 'avg_confluence': np.float64(0.8903681003645735), 'media_consumed': 65.0, 'run_id': 35}]"
36,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1646328.9317520168), 'flask_count': 1, 'avg_confluence': np.float64(0.06585315727008068), 'media_consumed': 65.0, 'run_id': 36}, {'day': 2, 'total_cells': np.float64(3110529.7510513416), 'flask_count': 1, 'avg_confluence': np.float64(0.12442119004205367), 'media_consumed': 65.0, 'run_id': 36}, {'day': 3, 'total_cells': np.float64(5823088.20344487), 'flask_count': 1, 'avg_confluence': np.float64(0.2329235281377948), 'media_consumed': 65.0, 'run_id': 36}, {'day': 4, 'total_cells': np.float64(10557467.71071261), 'flask_count': 1, 'avg_confluence': np.float64(0.42229870842850437), 'media_consumed': 65.0, 'run_id': 36}, {'day': 5, 'total_cells': np.float64(17275959.29502482), 'flask_count': 1, 'avg_confluence': np.float64(0.6910383718009928), 'media_consumed': 65.0, 'run_id': 36}, {'day': 6, 'total_cells': np.float64(22078268.57784401), 'flask_count': 1, 'avg_confluence': np.float64(0.8831307431137604), 'media_consumed': 65.0, 'run_id': 36}]"
37,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1770897.4561027656), 'flask_count': 1, 'avg_confluence': np.float64(0.07083589824411063), 'media_consumed': 65.0, 'run_id': 37}, {'day': 2, 'total_cells': np.float64(3344003.8808433414), 'flask_count': 1, 'avg_confluence': np.float64(0.13376015523373366), 'media_consumed': 65.0, 'run_id': 37}, {'day': 3, 'total_cells': np.float64(6247706.261059164), 'flask_count': 1, 'avg_confluence': np.float64(0.24990825044236656), 'media_consumed': 65.0, 'run_id': 37}, {'day': 4, 'total_cells': np.float64(11250824.742810603), 'flask_count': 1, 'avg_confluence': np.float64(0.4500329897124241), 'media_consumed': 65.0, 'run_id': 37}, {'day': 5, 'total_cells': np.float64(18046190.90409123), 'flask_count': 1, 'avg_confluence': np.float64(0.7218476361636492), 'media_consumed': 65.0, 'run_id': 37}, {'day': 6, 'total_cells': np.float64(22247886.28993504), 'flask_count': 1, 'avg_confluence': np.float64(0.8899154515974016), 'media_consumed': 65.0, 'run_id': 37}]"
38,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1643902.5528609313), 'flask_count': 1, 'avg_confluence': np.float64(0.06575610211443725), 'media_consumed': 65.0, 'run_id': 38}, {'day': 2, 'total_cells': np.float64(3105978.195080074), 'flask_count': 1, 'avg_confluence': np.float64(0.12423912780320297), 'media_consumed': 65.0, 'run_id': 38}, {'day': 3, 'total_cells': np.float64(5814784.927700677), 'flask_count': 1, 'avg_confluence': np.float64(0.23259139710802706), 'media_consumed': 65.0, 'run_id': 38}, {'day': 4, 'total_cells': np.float64(10543760.391901305), 'flask_count': 1, 'avg_confluence': np.float64(0.4217504156760522), 'media_consumed': 65.0, 'run_id': 38}, {'day': 5, 'total_cells': np.float64(17260127.411852628), 'flask_count': 1, 'avg_confluence': np.float64(0.6904050964741051), 'media_consumed': 65.0, 'run_id': 38}, {'day': 6, 'total_cells': np.float64(22073985.32012186), 'flask_count': 1, 'avg_confluence': np.float64(0.8829594128048743), 'media_consumed': 65.0, 'run_id': 38}]"
39,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1810650.9564391118), 'flask_count': 1, 'avg_confluence': np.float64(0.07242603825756447), 'media_consumed': 65.0, 'run_id': 39}, {'day': 2, 'total_cells': np.float64(3418427.349793909), 'flask_count': 1, 'avg_confluence': np.float64(0.13673709399175638), 'media_consumed': 65.0, 'run_id': 39}, {'day': 3, 'total_cells': np.float64(6382506.114782322), 'flask_count': 1, 'avg_confluence': np.float64(0.2553002445912929), 'media_consumed': 65.0, 'run_id': 39}, {'day': 4, 'total_cells': np.float64(11467731.83633142), 'flask_count': 1, 'avg_confluence': np.float64(0.4587092734532568), 'media_consumed': 65.0, 'run_id': 39}, {'day': 5, 'total_cells': np.float64(18274670.749094293), 'flask_count': 1, 'avg_confluence': np.float64(0.7309868299637717), 'media_consumed': 65.0, 'run_id': 39}, {'day': 6, 'total_cells': np.float64(22283755.799422015), 'flask_count': 1, 'avg_confluence': np.float64(0.8913502319768806), 'media_consumed': 65.0, 'run_id': 39}]"
40,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2166960.698184645), 'flask_count': 1, 'avg_confluence': np.float64(0.0866784279273858), 'media_consumed': 65.0, 'run_id': 40}, {'day': 2, 'total_cells': np.float64(4083466.274829855), 'flask_count': 1, 'avg_confluence': np.float64(0.1633386509931942), 'media_consumed': 65.0, 'run_id': 40}, {'day': 3, 'total_cells': np.float64(7574074.045201824), 'flask_count': 1, 'avg_confluence': np.float64(0.302962961808073), 'media_consumed': 65.0, 'run_id': 40}, {'day': 4, 'total_cells': np.float64(13312760.096180182), 'flask_count': 1, 'avg_confluence': np.float64(0.5325104038472073), 'media_consumed': 65.0, 'run_id': 40}, {'day': 5, 'total_cells': np.float64(19970594.23987899), 'flask_count': 1, 'avg_confluence': np.float64(0.7988237695951595), 'media_consumed': 65.0, 'run_id': 40}, {'day': 6, 'total_cells': np.float64(22350735.901636515), 'flask_count': 1, 'avg_confluence': np.float64(0.8940294360654606), 'media_consumed': 65.0, 'run_id': 40}]"
41,5,10,10,10000000.0,10.0,0.5,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2328706.9649146344), 'flask_count': 1, 'avg_confluence': np.float64(0.09314827859658538), 'media_consumed': 65.0, 'run_id': 41}, {'day': 2, 'total_cells': np.float64(4384048.048274812), 'flask_count': 1, 'avg_confluence': np.float64(0.17536192193099248), 'media_consumed': 65.0, 'run_id': 41}, {'day': 3, 'total_cells': np.float64(8104283.799278178), 'flask_count': 1, 'avg_confluence': np.float64(0.3241713519711271), 'media_consumed': 65.0, 'run_id': 41}, {'day': 4, 'total_cells': np.float64(14089015.570837174), 'flask_count': 1, 'avg_confluence': np.float64(0.563560622833487), 'media_consumed': 65.0, 'run_id': 41}, {'day': 5, 'total_cells': np.float64(20549041.17001063), 'flask_count': 1, 'avg_confluence': np.float64(0.8219616468004252), 'media_consumed': 65.0, 'run_id': 41}]"
42,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2081777.9891496166), 'flask_count': 1, 'avg_confluence': np.float64(0.08327111956598467), 'media_consumed': 65.0, 'run_id': 42}, {'day': 2, 'total_cells': np.float64(3924823.539946558), 'flask_count': 1, 'avg_confluence': np.float64(0.1569929415978623), 'media_consumed': 65.0, 'run_id': 42}, {'day': 3, 'total_cells': np.float64(7292057.813357653), 'flask_count': 1, 'avg_confluence': np.float64(0.2916823125343061), 'media_consumed': 65.0, 'run_id': 42}, {'day': 4, 'total_cells': np.float64(12888300.490019454), 'flask_count': 1, 'avg_confluence': np.float64(0.5155320196007781), 'media_consumed': 65.0, 'run_id': 42}, {'day': 5, 'total_cells': np.float64(19620202.51193662), 'flask_count': 1, 'avg_confluence': np.float64(0.7848081004774647), 'media_consumed': 65.0, 'run_id': 42}, {'day': 6, 'total_cells': np.float64(22364988.323699985), 'flask_count': 1, 'avg_confluence': np.float64(0.8945995329479994), 'media_consumed': 65.0, 'run_id': 42}]"
43,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(2032350.3444592305), 'flask_count': 1, 'avg_confluence': np.float64(0.08129401377836923), 'media_consumed': 65.0, 'run_id': 43}, {'day': 2, 'total_cells': np.float64(3832666.6425510105), 'flask_count': 1, 'avg_confluence': np.float64(0.1533066657020404), 'media_consumed': 65.0, 'run_id': 43}, {'day': 3, 'total_cells': np.float64(7127569.422443688), 'flask_count': 1, 'avg_confluence': np.float64(0.2851027768977475), 'media_consumed': 65.0, 'run_id': 43}, {'day': 4, 'total_cells': np.float64(12637138.280678097), 'flask_count': 1, 'avg_confluence': np.float64(0.5054855312271239), 'media_consumed': 65.0, 'run_id': 43}, {'day': 5, 'total_cells': np.float64(19401587.431152143), 'flask_count': 1, 'avg_confluence': np.float64(0.7760634972460857), 'media_consumed': 65.0, 'run_id': 43}, {'day': 6, 'total_cells': np.float64(22366607.999591395), 'flask_count': 1, 'avg_confluence': np.float64(0.8946643199836558), 'media_consumed': 65.0, 'run_id': 43}]"
44,6,10,12,12000000.0,12.0,0.5454545454545454,False,False,,0.08,3,[],[],"[{'day': 1, 'total_cells': np.float64(1887925.9173391862), 'flask_count': 1, 'avg_confluence': np.float64(0.07551703669356745), 'media_consumed': 65.0, 'run_id': 44}, {'day': 2, 'total_cells': np.float64(3562972.5542994784), 'flask_count': 1, 'avg_confluence': np.float64(0.14251890217197913), 'media_consumed': 65.0, 'run_id': 44}, {'day': 3, 'total_cells': np.float64(6643516.256540742), 'flask_count': 1, 'avg_confluence': np.float64(0.2657406502616297), 'media_consumed': 65.0, 'run_id': 44}, {'day': 4, 'total_cells': np.float64(11883170.504464105), 'flask_count': 1, 'avg_confluence': np.float64(0.4753268201785642), 'media_consumed': 65.0, 'run_id': 44}, {'day': 5, 'total_cells': np.float64(18695406.108793948), 'flask_count': 1, 'avg_confluence': np.float64(0.7478162443517579), 'media_consumed': 65.0, 'run_id': 44}, {'day': 6, 'total_cells': np.float64(22332817.80739691), 'flask_count': 1, 'avg_confluence': np.float64(0.8933127122958765), 'media_consumed': 65.0, 'run_id': 44}]"
