run_id,regime,plate_id,well_id,time_h,metric_name,value
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B05,0.0,cell_count,48174.00398685
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B05,0.0,viability,0.9597608695652173
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B05,0.0,confluence,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B05,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B05,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B06,0.0,cell_count,48346.05400108875
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B06,0.0,viability,0.9608260869565217
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B06,0.0,confluence,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B06,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B06,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B07,0.0,cell_count,43716.47359390813
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B07,0.0,viability,0.8614411241740807
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B07,0.0,confluence,0.004371647359390813
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B07,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B07,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B08,0.0,cell_count,46023.79765879199
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B08,0.0,viability,0.908822397826041
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B08,0.0,confluence,0.004602379765879199
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B08,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B08,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B09,0.0,cell_count,48476.891828115724
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B09,0.0,viability,0.9564197621106513
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B09,0.0,confluence,0.004847689182811573
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B09,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B09,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B10,0.0,cell_count,44184.66258433606
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B10,0.0,viability,0.8547277614391681
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B10,0.0,confluence,0.004418466258433606
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B10,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B10,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B11,0.0,cell_count,42077.79358408842
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B11,0.0,viability,0.8152897969236903
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B11,0.0,confluence,0.004207779358408842
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B11,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B11,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B12,0.0,cell_count,42967.6107659756
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B12,0.0,viability,0.8416445052588709
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B12,0.0,confluence,0.00429676107659756
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B12,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_B12,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C01,0.0,cell_count,45826.986405642696
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C01,0.0,viability,0.8185781935854723
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C01,0.0,confluence,0.00458269864056427
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C01,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C01,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C02,0.0,cell_count,46826.720434719144
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C02,0.0,viability,0.8309226260915962
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C02,0.0,confluence,0.004682672043471914
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C02,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C02,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C03,0.0,cell_count,43060.909488765516
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C03,0.0,viability,0.7703255317651263
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C03,0.0,confluence,0.004306090948876551
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C03,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C03,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C04,0.0,cell_count,40732.07374681977
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C04,0.0,viability,0.7197446328580472
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C04,0.0,confluence,0.004073207374681977
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C04,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C04,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C05,0.0,cell_count,44058.750281995366
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C05,0.0,viability,0.7941963106002687
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C05,0.0,confluence,0.0044058750281995365
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C05,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C05,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C06,0.0,cell_count,44815.09791148018
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C06,0.0,viability,0.8092700044397252
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C06,0.0,confluence,0.0044815097911480185
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C06,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C06,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C07,0.0,cell_count,49876.76491586038
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C07,0.0,viability,0.9032315212586883
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C07,0.0,confluence,0.004987676491586038
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C07,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C07,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C08,0.0,cell_count,42552.61138506855
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C08,0.0,viability,0.7723895271112733
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C08,0.0,confluence,0.004255261138506855
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C08,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C08,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C09,0.0,cell_count,44476.67979418693
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C09,0.0,viability,0.8092010582768818
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C09,0.0,confluence,0.004447667979418693
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C09,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C09,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C10,0.0,cell_count,42762.33572147705
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C10,0.0,viability,0.7715643654422123
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C10,0.0,confluence,0.004276233572147705
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C10,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C10,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C11,0.0,cell_count,44601.078136140146
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C11,0.0,viability,0.8007475693370409
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C11,0.0,confluence,0.004460107813614014
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C11,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C11,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C12,0.0,cell_count,48596.69760186649
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C12,0.0,viability,0.8791907234542347
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C12,0.0,confluence,0.0048596697601866485
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C12,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_C12,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D01,0.0,cell_count,37646.66225514121
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D01,0.0,viability,0.7822218504905967
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D01,0.0,confluence,0.0037646662255141207
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D01,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D01,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D02,0.0,cell_count,41955.57945578449
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D02,0.0,viability,0.8695736991313991
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D02,0.0,confluence,0.00419555794557845
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D02,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D02,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D03,0.0,cell_count,37277.13935477339
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D03,0.0,viability,0.7683095601366842
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D03,0.0,confluence,0.003727713935477339
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D03,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D03,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D04,0.0,cell_count,39336.90784606468
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D04,0.0,viability,0.8112573211182835
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D04,0.0,confluence,0.003933690784606468
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D04,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D04,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D05,0.0,cell_count,40293.13636817435
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D05,0.0,viability,0.8289188237880445
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D05,0.0,confluence,0.004029313636817435
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D05,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D05,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D06,0.0,cell_count,39625.77669150066
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D06,0.0,viability,0.8073273202495854
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D06,0.0,confluence,0.003962577669150066
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D06,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D06,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D07,0.0,cell_count,41099.543010486406
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D07,0.0,viability,0.8413868874312371
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D07,0.0,confluence,0.004109954301048641
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D07,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D07,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D08,0.0,cell_count,40481.70694970856
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D08,0.0,viability,0.8138655629669787
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D08,0.0,confluence,0.004048170694970856
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D08,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D08,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D09,0.0,cell_count,47116.11936781257
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D09,0.0,viability,0.9598864411292929
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D09,0.0,confluence,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D09,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D09,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D10,0.0,cell_count,44535.08637022871
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D10,0.0,viability,0.9010325580747602
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D10,0.0,confluence,0.004453508637022871
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D10,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D10,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D11,0.0,cell_count,42712.066591211405
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D11,0.0,viability,0.8549060183257287
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D11,0.0,confluence,0.004271206659121141
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D11,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D11,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D12,0.0,cell_count,35228.148028000076
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D12,0.0,viability,0.6993923440689427
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D12,0.0,confluence,0.0035228148028000074
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D12,0.0,er_stress,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_D12,0.0,mito_dysfunction,0.0
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A01,12.0,cell_count,65185.63443567703
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A01,12.0,viability,0.963159829779479
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A01,12.0,confluence,0.006518563443567703
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A01,12.0,er_stress,0.44048941970492383
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A01,12.0,mito_dysfunction,1.0469089025132167e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A02,12.0,cell_count,63803.21897000442
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A02,12.0,viability,0.9652723066367864
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A02,12.0,confluence,0.006380321897000442
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A02,12.0,er_stress,0.42584216054791846
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A02,12.0,mito_dysfunction,1.045101551875427e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A03,12.0,cell_count,63495.00794311754
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A03,12.0,viability,0.9442356593128183
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A03,12.0,confluence,0.006349500794311754
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A03,12.0,er_stress,0.46596458092359877
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A03,12.0,mito_dysfunction,1.0446990266102872e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A04,12.0,cell_count,59711.74213315606
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A04,12.0,viability,0.8822846251986286
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A04,12.0,confluence,0.005971174213315607
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A04,12.0,er_stress,0.46708360411814853
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A04,12.0,mito_dysfunction,1.0397706729283042e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A05,12.0,cell_count,59129.081729117825
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A05,12.0,viability,0.8851035269493307
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A05,12.0,confluence,0.005912908172911783
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A05,12.0,er_stress,0.4003924104863194
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A05,12.0,mito_dysfunction,1.0390137262661976e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A06,12.0,cell_count,63807.735776678506
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A06,12.0,viability,0.9486003829837345
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A06,12.0,confluence,0.00638077357766785
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A06,12.0,er_stress,0.5110598956555094
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A06,12.0,mito_dysfunction,1.0451074520021783e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A07,12.0,cell_count,55297.59522840736
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A07,12.0,viability,0.8365513113285559
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A07,12.0,confluence,0.0055297595228407355
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A07,12.0,er_stress,0.4835781733629611
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A07,12.0,mito_dysfunction,1.0340498660126437e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A08,12.0,cell_count,63068.44306553747
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A08,12.0,viability,0.9518519234131753
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A08,12.0,confluence,0.006306844306553747
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A08,12.0,er_stress,0.4369961778475363
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A08,12.0,mito_dysfunction,1.044142186306271e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A09,12.0,cell_count,62108.7834240186
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A09,12.0,viability,0.9190323286048975
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A09,12.0,confluence,0.00621087834240186
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A09,12.0,er_stress,0.4370142184600637
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A09,12.0,mito_dysfunction,1.0428905255942624e-05
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A10,12.0,cell_count,63294.107575068214
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A10,12.0,viability,0.9568695009206882
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A10,12.0,confluence,0.006329410757506822
2c2_20251229_155739,er_dominant,PlateA1,PlateA1_A10,12.0,er_stress,0.4587815588923564
