run_id,regime,plate_id,well_id,time_h,metric_name,value
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B02,0.0,cell_count,47657.853944133756
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B02,0.0,viability,0.9437863256679686
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B02,0.0,confluence,0.004765785394413376
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B02,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B02,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B03,0.0,cell_count,47829.9039583725
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B03,0.0,viability,0.9576304347826087
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B03,0.0,confluence,0.00478299039583725
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B03,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B03,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B04,0.0,cell_count,48001.95397261124
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B04,0.0,viability,0.9586956521739131
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B04,0.0,confluence,0.004800195397261124
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B04,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B04,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B05,0.0,cell_count,48174.00398685
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B05,0.0,viability,0.9597608695652173
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B05,0.0,confluence,0.004817400398685
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B05,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B05,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B06,0.0,cell_count,48346.05400108875
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B06,0.0,viability,0.9608260869565217
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B06,0.0,confluence,0.0048346054001088745
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B06,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B06,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B07,0.0,cell_count,48518.1040153275
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B07,0.0,viability,0.956058131632623
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B07,0.0,confluence,0.00485181040153275
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B07,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B07,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B08,0.0,cell_count,48690.15402956625
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B08,0.0,viability,0.9614743847027234
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B08,0.0,confluence,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B08,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B08,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B09,0.0,cell_count,48862.204043805
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B09,0.0,viability,0.9640217391304348
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B09,0.0,confluence,0.004886220404380501
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B09,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B09,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B10,0.0,cell_count,49034.254058043756
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B10,0.0,viability,0.9485404154637374
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B10,0.0,confluence,0.004903425405804376
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B10,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B10,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B11,0.0,cell_count,49206.304072282495
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B11,0.0,viability,0.953410201375835
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B11,0.0,confluence,0.00492063040722825
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B11,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B11,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B12,0.0,cell_count,49378.354086521256
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B12,0.0,viability,0.9672173913043478
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B12,0.0,confluence,0.004937835408652126
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B12,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_B12,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C01,0.0,cell_count,51751.410122645495
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C01,0.0,viability,0.9244023911744709
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C01,0.0,confluence,0.00517514101226455
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C01,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C01,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C02,0.0,cell_count,51578.32848343932
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C02,0.0,viability,0.9152381323099896
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C02,0.0,confluence,0.005157832848343932
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C02,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C02,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C03,0.0,cell_count,51405.246844233145
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C03,0.0,viability,0.9195991116056826
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C03,0.0,confluence,0.0051405246844233145
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C03,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C03,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C04,0.0,cell_count,51232.165205026984
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C04,0.0,viability,0.9052835405635093
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C04,0.0,confluence,0.005123216520502698
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C04,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C04,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C05,0.0,cell_count,51059.083565820794
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C05,0.0,viability,0.9203832503432775
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C05,0.0,confluence,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C05,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C05,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C06,0.0,cell_count,50886.00192661462
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C06,0.0,viability,0.9188982491215792
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C06,0.0,confluence,0.005088600192661462
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C06,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C06,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C07,0.0,cell_count,50712.92028740846
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C07,0.0,viability,0.9183736799276808
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C07,0.0,confluence,0.0050712920287408455
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C07,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C07,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C08,0.0,cell_count,50539.8386482023
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C08,0.0,viability,0.9173688947198825
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C08,0.0,confluence,0.00505398386482023
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C08,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C08,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C09,0.0,cell_count,50366.75700899612
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C09,0.0,viability,0.9163641095120842
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C09,0.0,confluence,0.005036675700899613
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C09,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C09,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C10,0.0,cell_count,50193.67536978993
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C10,0.0,viability,0.9056486422572495
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C10,0.0,confluence,0.005019367536978994
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C10,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C10,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C11,0.0,cell_count,50020.593730583765
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C11,0.0,viability,0.8980470993167545
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C11,0.0,confluence,0.005002059373058376
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C11,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C11,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C12,0.0,cell_count,49847.512091377605
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C12,0.0,viability,0.9018199256471442
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C12,0.0,confluence,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C12,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_C12,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D01,0.0,cell_count,45788.90473773334
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D01,0.0,viability,0.9514012571193101
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D01,0.0,confluence,0.004578890473773334
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D01,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D01,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D02,0.0,cell_count,45954.806566493244
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D02,0.0,viability,0.952461905120558
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D02,0.0,confluence,0.004595480656649324
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D02,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D02,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D03,0.0,cell_count,46120.708395253154
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D03,0.0,viability,0.9505820938433068
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D03,0.0,confluence,0.004612070839525316
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D03,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D03,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D04,0.0,cell_count,46286.61022401305
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D04,0.0,viability,0.9545832011230535
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D04,0.0,confluence,0.004628661022401305
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D04,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D04,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D05,0.0,cell_count,46452.512052772945
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D05,0.0,viability,0.9556307878579062
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D05,0.0,confluence,0.004645251205277295
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D05,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D05,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D06,0.0,cell_count,46618.413881532855
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D06,0.0,viability,0.9497938537905458
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D06,0.0,confluence,0.0046618413881532855
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D06,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D06,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D07,0.0,cell_count,46784.315710292765
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D07,0.0,viability,0.9577651451267971
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D07,0.0,confluence,0.004678431571029276
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D07,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D07,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D08,0.0,cell_count,46950.21753905266
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D08,0.0,viability,0.9439119075762762
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D08,0.0,confluence,0.004695021753905266
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D08,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D08,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D09,0.0,cell_count,47116.11936781257
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D09,0.0,viability,0.9598864411292929
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D09,0.0,confluence,0.004711611936781257
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D09,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D09,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D10,0.0,cell_count,47282.021196572474
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D10,0.0,viability,0.9566084627192326
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D10,0.0,confluence,0.004728202119657248
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D10,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D10,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D11,0.0,cell_count,47447.92302533237
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D11,0.0,viability,0.9496968465524696
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D11,0.0,confluence,0.004744792302533237
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D11,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D11,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D12,0.0,cell_count,47613.82485409228
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D12,0.0,viability,0.9452879710941248
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D12,0.0,confluence,0.004761382485409228
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D12,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_D12,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E01,0.0,cell_count,48398.843692307935
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E01,0.0,viability,0.9701614219359216
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E01,0.0,confluence,0.0048398843692307935
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E01,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E01,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E02,0.0,cell_count,48236.974649858756
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E02,0.0,viability,0.9697451354616985
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E02,0.0,confluence,0.004823697464985875
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E02,0.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_E02,0.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A01,12.0,cell_count,65185.63443567703
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A01,12.0,viability,0.963159829779479
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A01,12.0,confluence,0.006518563443567703
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A01,12.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A01,12.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A02,12.0,cell_count,63803.21897000442
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A02,12.0,viability,0.9652723066367864
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A02,12.0,confluence,0.006380321897000442
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A02,12.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A02,12.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A03,12.0,cell_count,64340.998370367655
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A03,12.0,viability,0.956816625146262
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A03,12.0,confluence,0.006434099837036766
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A03,12.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A03,12.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A04,12.0,cell_count,64718.7571110041
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A04,12.0,viability,0.9562682671489348
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A04,12.0,confluence,0.0064718757111004105
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A04,12.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A04,12.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A05,12.0,cell_count,64230.729958986594
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A05,12.0,viability,0.9614714603360469
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A05,12.0,confluence,0.00642307299589866
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A05,12.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A05,12.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A06,12.0,cell_count,63807.735776678506
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A06,12.0,viability,0.9486003829837345
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A06,12.0,confluence,0.00638077357766785
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A06,12.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A06,12.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A07,12.0,cell_count,63459.00863883082
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A07,12.0,viability,0.9600205530642252
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A07,12.0,confluence,0.006345900863883082
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A07,12.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A07,12.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A08,12.0,cell_count,63068.44306553747
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A08,12.0,viability,0.9518519234131753
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A08,12.0,confluence,0.006306844306553747
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A08,12.0,er_stress,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A08,12.0,mito_dysfunction,0.0
2c2_20251229_164650,er_dominant,PlateA1,PlateA1_A09,12.0,cell_count,64736.77500668725
